Care este capitala Moldovei*chisinau
Care este capitala Mongoliei *Ulan Bator
Care este capitala Monteserratului*Plymouth
Care este capitala Mozambicului*Lourenco Marques
Care este capitala Namibiei*Windhoek
Care este capitala Nepalului*Katmandu
Care este capitala Nigeriei*Lagos
Care este capitala Noii Caledonii*Noumea
Care este capitala Noii Zeelande*Wellington
Care este capitala Norvegiei*Oslo
Care este capitala Olandei*Amsterdam
Care este capitala Omanului*Mascat
Care este capitala Pakistanului*Islamabad
Care este capitala Paraguayului*Asuncion
Care este capitala Poloniei?*varsovia
Care este capitala Poloniei*Varsovia
Care este capitala Portugaliei*Lisabona
Care este capitala provinciei Hong Kong*Victoria
Care este capitala provinciei Ontario din Canada*Toronto
Care este capitala Qatarului*Dauha
Care este capitala regiunii Alberta din Canada ? *edmonton
Care este capitala Republicii Dominicana*Santo Domingo
Care este capitala Republicii Moldova *Chisinau
Care este capitala Rhodesiei*Salisbury
Care este capitala Romaniei*bucuresti
Care este capitala Ruandei*Kigoli
Care este capitala Rusiei*Moscova
Care este capitala Senegalului*Dakar
Care este capitala Siriei*Damasc
Care este capitala Somaliei*Mogadiscio
Care este capitala Spaniei*Madrid
Care este capitala statului american Colorado*Denver
Care este capitala statului american Hawaii*Honolulu
Care este capitala statului american Indiana*Indianapolis
Care este capitala statului american Minnesota*Saint Paul
Care este capitala statului american Nebraska*Lincoln
Care este capitala statului american Oregon*Salem
Care este capitala statului american Tennessee*Nashville
Care este capitala statului american Wisconsin*Madison
Care este capitala statului american Wyoming*Cheyenne
Care este capitala statului americat Oregon*Salem
Care este capitala statului Angola*Luanda
Care este capitala statului Argentina*buenos aires
Care este capitala statului Arizona din SUA *phoenix
Care este capitala statului Australia*canberra
Care este capitala statului Barbados*bridgetown
Care este capitala statului Brazilia*brasilia
Care este capitala statului Burma*rangoon
Care este capitala statului California*sacramento
Care este capitala statului canadian Prince Edward Island*Charlottetown
Care este capitala statului Chile*Santiago de Chile
Care este capitala statului Connecticut*hartford
Care este capitala statului Falkland*Port Stanley
Care este capitala statului Fiji*Suva
Care este capitala statului Guatemala*ciudad de guatemala
Care este capitala statului Guyana*Georgetown
Care este capitala statului Hawaii*honolulu
Care este capitala statului Illinois din SUA*Indianapolis
Care este capitala statului India*new delhi
Care este capitala statului Insula Pastelui*Hangaroa
Care este capitala statului Irak*Bagdad
Care este capitala statului Irlanda*Dublin
Care este capitala statului Jamaica*Kingstown
Care este capitala statului Kansas*topeka
Care este capitala statului Kentucky din SUA?*Louisville
Care este capitala statului Louisiana*baton rouge
Care este capitala statului Luxembourg*luxemburg
Care este capitala statului Malta*valletta
Care este capitala statului Maroc*Rabat
Care este capitala statului Maryland ? *annapolis
Care este capitala statului Massachusetts*boston
Care este capitala statului Michigan*Lansing
Care este capitala statului Minnesota*Minneapolis
Care este capitala statului Minnesota*st. paul
Care este capitala statului Missisippi*Jackson
Care este capitala statului Mongolia*Ulan Bator
Care este capitala statului Nauru*Meneng
Care este capitala statului Nepal*Katmandu
Care este capitala statului Nevada*carson city
Care este capitala statului New Jersey*trenton
Care este capitala statului New Zealand*wellington
Care este capitala statului Ohio*columbus
Care este capitala statului Oklahoma*oklahoma city
Care este capitala statului Pakistan*Islamabad
Care este capitala statului Papua-Noua Guineea*Port Moresby
Care este capitala statului Paraguay*Asuncion
Care este capitala statului Peru*Lima
Care este capitala statului Romania*bucuresti
Care este capitala statului Samoa*Apia
Care este capitala statului South Dakota*pierre
Care este capitala statului Surinam*Paramaribo
Care este capitala statului Syria*damasc
Care este capitala statului Tahiti*papeete
Care este capitala statului Tasmania*hobart
Care este capitala statului Teritoriilor Australiei de nord*darwin
Care este capitala statului Texas*austin
Care este capitala statului Uganda*kampala
Care este capitala statului Virginia*richmond
Care este capitala statului Washington*Olympia
Care este capitala statului West Virginia*charleston
Care este capitala statului Wisconsin*madison
Care este capitala statului Wyoming?*Cheyenne
Care este capitala statului Zimbabwe*Harare
Care este capitala SUA*washington
Care este capitala Sudanului*Khartoum
Care este capitala Suediei*Stokholm
Care este capitala Surinam*Paramaribo
Care este capitala Taiwanului*taipei
Care este capitala Tanzaniei*Dar Es Salaam
Care este capitala tari Austria*viena
Care este capitala tari Bulgaria*sofia
Care este capitala tari Columbia*bogota
Care este capitala tari Costa Rica*san jose
Care este capitala tari Cuba*havana
Care este capitala tari Egipt*cairo
Care este capitala tari Elvetia*berna
Care este capitala tari Filanda*helsinki
Care este capitala tari Franta*paris
Care este capitala tari Grecia*athena
Care este capitala tari Irak*bagdad
Care este capitala tari Iran*teheran
Care este capitala tari Irlanda*dublin
Care este capitala tari Islanda*reykjavik
Care este capitala tari Israel*Canadiens
Care este capitala tari Italia*roma
Care este capitala tari Japonia*tokio
Care este capitala tari Liban*beirut
Care este capitala tari Luxemburg*luxemburg
Care este capitala tari Monaco*monaca
Care este capitala tari Nicaragua*managua
Care este capitala tari Nigeria*logos
Care este capitala tari Norvegia*oslo
Care este capitala tari Olanda*amsterdam
Care este capitala tari Panama*panama
Care este capitala tari Polonia*varsovia
Care este capitala tari Portugalia*lisabona
Care este capitala tari Salvator*san salvador
Care este capitala tari Senegal*dakar
Care este capitala tari Siria*damasc
Care este capitala tari Spania*madrid
Care este capitala tari Suedia*stockholm
Care este capitala tari Turcia*ankara
Care este capitala tari Ungaria*budapesta
care este capitala tarii albania*tirana
Care este capitala tarii Algeria*Algiers
Care este capitala tarii Angola*Luanda
Care este capitala tarii Antigua*Saint John's
Care este capitala tarii Atos*Carie
Care este capitala tarii Azerbadjan*Baku
Care este capitala tarii Bahamas*Nassau
Care este capitala tarii Bahrain*Manama
Care este capitala tarii Bangladesh*Dacca
Care este capitala tarii Bangladesh*dhaka
Care este capitala tarii Barbados*Bridgetown
Care este capitala tarii Bermude*Hamilton
Care este capitala tarii Bhutan*Punkha
Care este capitala tarii Birmania*Rangoon
Care este capitala tarii Bosnia and Herzegovina*Sarajevo
Care este capitala tarii Botswana*Gaborone
Care este capitala tarii Brazilia*Brasilia
Care este capitala tarii Brunei*Brunei
Care este capitala tarii Burundi*Bujumabura
Care este capitala tarii Canada*Ottawa
Care este capitala tarii Canbodgea*Phnom Penh
Care este capitala tarii Cayman*Georgetown
Care este capitala tarii Chad*N'djamena
Care este capitala tarii China*Beijing
Care este capitala tarii Ciad?*N'djamena
Care este capitala tarii Cipru*Nicosia
Care este capitala tarii Coasta de Fildes*Abidjan
Care este capitala tarii Comore*Moroni
Care este capitala tarii Congo*Brazzaville
Care este capitala tarii Coreea de Sud*Seul
Care este capitala tarii Costa Rica*San Jose
Care este capitala tarii Dahomey*Porto Novo
Care este capitala tarii Dominica*Roseau
Care este capitala tarii Dominican Republic*santo domingo
Care este capitala tarii El Salvador*San Salvador
Care este capitala tarii Ethiopia*Addis Abeba
Care este capitala tarii Filipine*Quezon
Care este capitala tarii Finlanda*Helsinki
Care este capitala tarii Gambia*Bathurst
Care este capitala tarii Germany*Berlin
Care este capitala tarii Gibraltar*Gibraltar
Care este capitala tarii Grenada*Saint-Georges
Care este capitala tarii Guineea - Bissau*Bissau
Care este capitala tarii Guineea Ecuatoriala*Malabo
Care este capitala tarii Haiti*Port-Au-Prince
Care este capitala tarii Honduras*Tegucigarpa
Care este capitala tarii India*New Delhi
Care este capitala tarii Indonezia*Djakarta
Care este capitala tarii Indonezia*jakarta
Care este capitala tarii Iordania*Amman
Care este capitala tarii Irak*Bagdad
Care este capitala tarii Iran*Teheran
Care este capitala tarii Iraq?*Baghdad
Care este capitala tarii Iraq*Bagdad
Care este capitala tarii Iraq*Baghdad
Care este capitala tarii Irlanda*Dublin
Care este capitala tarii Israel*Tel Aviv
Care este capitala tarii Italia*Roma
Care este capitala tarii Jamaica*Kingston
Care este capitala tarii Jamaica*Kingstown
Care este capitala tarii Kazahstan*Alma-Ata
Care este capitala tarii Kirghizstan*Frunze
Care este capitala tarii Kuwait*Kuwait
Care este capitala tarii Laos*Vientiane
Care este capitala tarii Lesotho*Maseru
Care este capitala tarii Liban*Beirut
Care este capitala tarii Libya*Tripoli
Care este capitala tarii Macau*Macau
Care este capitala tarii Madagascar*Antananarivo
Care este capitala tarii Madagascar*Tananarive
Care este capitala tarii Malaiezia*Kuala Lumpur
Care este capitala tarii Malawi*Zomba
Care este capitala tarii Malaysia *kuala lumpur
Care este capitala tarii Malaysia*Kuala Lumpur
Care este capitala tarii Maldive*Male
Care este capitala tarii Mali*Bamako
Care este capitala tarii Martinica*Fort-De-France
Care este capitala tarii Mauritius*Port-Louis
care este capitala tarii mexic. *mexico city
Care este capitala tarii Monaco*Monaco
Care este capitala tarii Mongolia*Ulan Bator
care este capitala tarii morocco*rabat
Care este capitala tarii New Zealand*Wellington
Care este capitala tarii Niger*Niamey
care este capitala tarii norvegia *oslo
Care este capitala tarii Panama*Panama
Care este capitala tarii Puerto Rico*San Juan
care este capitala tarii rwanda *kigali
Care este capitala tarii San Marino*San Marino
Care este capitala tarii Sfanta Elena*Jamestown
Care este capitala tarii Sierra Leone*Freetown
Care este capitala tarii Sikkim*Saugtok
Care este capitala tarii Singapore*Singapore
Care este capitala tarii Sri Lanka*Colombo
Care este capitala tarii Svalbard*Longyearbyen
Care este capitala tarii Sweden*Stockholm
Care este capitala tarii Switzerland?*Bern
Care este capitala tarii Switzerland?*Berna
Care este capitala tarii Switzerland*Bern
Care este capitala tarii Tadjikistan*Dusanbe
Care este capitala tarii Tongo*Lome
Care este capitala tarii Trinidad-Tobago*Port of Spain
Care este capitala tarii Turkmenistan*Ashabad
Care este capitala tarii Uganda*Kampala
Care este capitala tarii Uzbekistan*Taskent
Care este capitala Tarii Yemen*Sana
Care este capitala tarii Zambia*Luaska
Care este capitala Texasului*austin
Care este capitala Thailandei*bangkok
Care este capitala Tunisiei*tunis
Care este capitala Turciei*ankara
Care este capitala Turkmenistanului*Ashabad
Care este capitala Ucrainei*Kiev
Care este capitala Ugandei?*Kampala
Care este capitala Ungariei? *budapesta
Care este capitala Ungariei?*budapesta
Care este capitala Ungariei*budapesta
Care este capitala Uruguayului*montevideo
Care este capitala Uzbekistanului*tashkent
Care este capitala vaticanului*Vatican
Care este capitala Venezuelei*caracas
Care este capitala Vietnamului*hanoi
Care este capitala Yemenului de Sud*Aden
Care este capitala Zairului*Kinshasa
care este capitala zambiei *lusaka
Care este capitalaaItaliei*roma
Care este cea mai intinsa suprafata pomicola din tara noastra*Subcarpatii sudici
Care este cea mai mare insula a Japoniei ? *honshu
Care este cea mai mare insula de pe glob*Groenlanda
Care este cea mai mare insula din Asia*Borneo
Care este cea mai mare insula din Europa *groenlanda
care este cel mai celebru fenomen meteorologic al ultimilor ani *el nino
Care este cel mai frint lant de munti din lume? *Lantul Carpatilor
Care este cel mai important port italian*Genova
Care este cel mai important zacamant de sare din Romania*Targu Ocna
Care este cel mai inalt masiv din antarctica?*Vinson
Care este cel mai inalt munte din Africa*Kilimandjaro
Care este cel mai inalt munte din America de Sud*Aconcagua
Care este cel mai inalt oras din lume*Ihasa
Care este cel mai inalt pas din Carpatii Meridionali ? *Bran
Care este cel mai inalt pas din Carpatii orientali? *Prislop
Care este cel mai inalt varf de pe continentul nord-american *mckinley
Care este cel mai inalt varf din Africa*Kilimandjaro
Care este cel mai inalt varf din Europa*Elbrus
Care este cel mai inalt varf din Europa*Mont Blanc
Care este cel mai inalt varf din lume*Everest
Care este cel mai inalt varf din Romania*Moldoveanu
Care este cel mai inalt varf*Everest
Care este cel mai inalt virf din Carpatii Meridionali?*Moldoveanu
Care este cel mai inalt vulcan din Europa*Etna
Care este cel mai inalt vulcan*Ojos del Salad
Care este cel mai intins ghetar de munte*Vatna
Care este cel mai lung fiord*Hamilton
Care este cel mai mare fluviu al Venezuelei*Orinoco
Care este cel mai mare fluviu din America de Nord*Mississippi
Care este cel mai mare fluviu din Romania*dunarea
Care este cel mai mare fluviu european*Volga
Care este cel mai mare ghetar din lume*Vatna Jokull
Care este cel mai mare golf de pe continentul american*golful hudson
Care este cel mai mare golf marin al lumii*Hudson
Care este cel mai mare judet din Romania*Timis
Care este cel mai mare lac din Africa*Lacul Victoria
Care este cel mai mare lac din America de Nord*Lacul Superior
Care este cel mai mare lac din America de Sud?*Titicaca
Care este cel mai mare lac din Australia*Eyre
Care este cel mai mare lac din Canada(numele in engleza)*great bear lake
Care este cel mai mare lac din lume *Marea Caspica
care este cel mai mare lac din rom nia *lacul razim
Care este cel mai mare lac facut de om*Mead
Care este cel mai mare oras al Indiei*Calcutta
Care este cel mai mare oras al lumii, situat la sud de ecuator*Buenos Aires
Care este cel mai mare oras din Africa*Cairo
Care este cel mai mare oras din Campia Romana*Bucuresti
Care este cel mai mare oras din Campia Timisului*Timisoara
Care este cel mai mare oras din Canada*toronto
Care este cel mai mare oras din China*shanghai
Care este cel mai mare oras din elvetia*zurich
Care este cel mai mare oras din insula Hokkaido ? *sapporo
Care este cel mai mare oras din Judetul Alba*alba iulia
Care este cel mai mare oras din Judetul Arad*arad
Care este cel mai mare oras din Judetul Arges*pitesti
Care este cel mai mare oras din Judetul Bacau*bacau
Care este cel mai mare oras din Judetul Bihor*oradea
Care este cel mai mare oras din Judetul Bistrita-Nasaud*bistrita
Care este cel mai mare oras din Judetul Botosani*botosani
Care este cel mai mare oras din Judetul Braila*braila
Care este cel mai mare oras din Judetul Buzau*buzau
Care este cel mai mare oras din Judetul Calaras*calaras
Care este cel mai mare oras din Judetul Calarasi*calarasi
Care este cel mai mare oras din Judetul Caras-Severin*resita
Care este cel mai mare oras din Judetul Cluj*cluj napoca
Care este cel mai mare oras din Judetul Constanta*constanta
Care este cel mai mare oras din Judetul Covasna*sfantu gheorghe
Care este cel mai mare oras din Judetul Dambovita*targoviste
Care este cel mai mare oras din Judetul Dolj*craiova
Care este cel mai mare oras din Judetul Galati*galati
Care este cel mai mare oras din Judetul Giurgiu*giurgiu
Care este cel mai mare oras din Judetul Gorj*targu jiu
Care este cel mai mare oras din Judetul Harghita*miercurea ciuc
Care este cel mai mare oras din Judetul Hunedoara*deva
Care este cel mai mare oras din Judetul Ialomita*slobozia
Care este cel mai mare oras din Judetul Iasi*iasi
Care este cel mai mare oras din Judetul Maramures*baia mare
Care este cel mai mare oras din Judetul Mehedinti*drobeta turnu severin
Care este cel mai mare oras din Judetul Mures*targu mures
Care este cel mai mare oras din Judetul Neamt*piatra neamt
Care este cel mai mare oras din Judetul Olt*slatina
Care este cel mai mare oras din Judetul Prahova*ploiesti
Care este cel mai mare oras din Judetul Salaj*zalau
Care este cel mai mare oras din Judetul Satu Mare*satu mare
Care este cel mai mare oras din Judetul Sibiu*sibiu
Care este cel mai mare oras din Judetul Suceava*suceava
Care este cel mai mare oras din Judetul Teleorman*alexandria
Care este cel mai mare oras din Judetul Timis*timisoara
Care este cel mai mare oras din Judetul Tulcea*Tulcea
Care este cel mai mare oras din Judetul Valcea*ramnicu valcea
Care este cel mai mare oras din Judetul Vaslui*vaslui
Care este cel mai mare oras din Judetul Vrancea*focsani
Care este cel mai mare oras din lume*new york
Care este cel mai mare oras din romania*Bucuresti
Care este cel mai mare oras din romania*Bucurestiul
Care este cel mai mare oras din Texas*houston
Care este cel mai mare oras in care se vorbeste spaniola?*Buenos Aires
Care este cel mai mare port al Europei *Rotterdam
care este cel mai mare port al suediei *goteborg
Care este cel mai mare port din SUA*Boston
Care este cel mai mare vulcan din Africa*Kilimanjaro
Care este cel mai mare vulcan din Asia*Elbrus
Care este cel mai mare vulcan din Europa*Etna
Care este cel mai mic ocean ? *oceanul arctic
Care este cel mai mic stat membru al UE*luxembourg
Care este cel mai mic stat membru al UE*San Marino
Care este cel mai mic stat?*Vatican
Care este cel mai nalt munte din Africa*Kilimanjaro
Care este cel mai nordic oras al Romaniei*Horodistea
Care este cel mai nordic punct al Europei?*Capul Nord
Care este cel mai nordic punct locuit permanent*Alert Point
Care este cel mai plat continent*australia
care este marimea celei mai mari cascade din lume *1054 metri
care este marimea celui mai ad nc lac din lume *1620 metri
Ce stramtoare desparte Corsica de Sardinia*stramtoarea Bonifacio
Ce stramtoare face legatura intre Marea Neagra si Marea Azov*Kerci
Ce stramtoare face legatura intre Marea Tireniana si Marea Ionica ? *messina
Ce stramtoare se afla intre Asia si America de Nord*stramtoarea Bering
Ce stramtoare se afla intre India si Sri Lanka ? *palk
Ce stramtoare uneste Golful Persic de Golful Oman*Ormuz
dupa intinderea teritoriului romania ocupa in europa locul(10,11,12,13) *10
Fluvii:Cel mai mare fluviu care se varsa in Marea Mediterana?*Nil
Fluviu in V Siberiei ? *Obi
Fluviu sacru al hindusilor?*gangele
Fluviu sacru al hindusilor?*gangele
Fluviul cu cel mai lung estuar*Obi
Fluviul Obi se varsa in Marea? *Kara
Fluviul pe care s-au facut cele mai vechi lucrari de irigatie?*Nil
Golf aflat in estul Africii*False
Golf izolat partial de mare prin cordoane de nisip?*Laguna
Golf maritim stramt, intrat adanc in uscat*Fiord
Golf prin care Marile Lacuri comunica cu Oceanul Atlantic ? *sfantul lawrence
Golf situat intre Arabia Saudita si Iran. Golful___*PERSIC
Golf situat intre India si Sri Lanka ? *mannar
Golful " San Miquel " se afla in ..?*Panama
golful cu cel mai mare reflux (19 m) *golful fundi
Golful lipsit de flux si reflux*Mexic
Golful Mexic se afla in Oceanul*Atlantic
Intre ce continente se afla stramtoarea Bering*Asia si America
Intre ce planete se afla centura de asteroizi*Marte-Jupiter
Intre ce state americane se gaseste Grand Canyon? *Arizona si Utah
Intre M-tii Gurghiu si Harghita se afla depresiunea? *Varsag
Intre Muntii Gaina si Muntii Metaliferi se afla depresiunea*Brad
Intre Toplita si Deda, Muresul formeaza un*defileu
Tara care are cel mai sudic punct din America de Sud*Argentina
Tara ce se afla in sudul Marocului cu iesire la ocean ? *sahara de vest
Tara cea mai estica din Africa ? *somalia
Tari in care se intind Alpii*Franta, Elvetia, Germania, Italia, Austria
Titicaca,este lacul cel mai intins din ? *America de Sud
Singura insula din marea neagra ? *insula serpilor
Singurul orasel din New York care nu se afla pe o insula?*Bronx
Santa Fe e resedinta statului*New Mexico

